,acceptedScientificName,acceptedTaxonKey,accessRights,associatedReferences,basisOfRecord,bibliographicCitation,catalogNumber,class,classKey,collectionCode,collectionID,collectionKey,continent,coordinatePrecision,coordinateUncertaintyInMeters,country,countryCode,county,crawlId,datasetID,datasetKey,datasetName,dateIdentified,day,decimalLatitude,decimalLongitude,disposition,dynamicProperties,earliestAgeOrLowestStage,elevation,endDayOfYear,establishmentMeans,eventDate,eventID,eventTime,extensions,facts,family,familyKey,fieldNumber,footprintWKT,gadm,gbifID,genericName,genus,genusKey,geodeticDatum,georeferenceProtocol,georeferenceRemarks,georeferenceSources,georeferenceVerificationStatus,georeferencedBy,georeferencedDate,habitat,higherClassification,higherGeography,higherGeographyID,hostingOrganizationKey,http://unknown.org/species,http://unknown.org/taxonRankID,identificationQualifier,identificationRemarks,identificationVerificationStatus,identifiedBy,identifiedByIDs,identifier,identifiers,inCluster,individualCount,installationKey,institutionCode,institutionID,institutionKey,isInCluster,island,islandGroup,issues,iucnRedListCategory,key,kingdom,kingdomKey,language,lastCrawled,lastInterpreted,lastParsed,license,lifeStage,lithostratigraphicTerms,locality,locationAccordingTo,locationID,locationRemarks,materialSampleID,media,modified,month,namePublishedInYear,networkKeys,nomenclaturalCode,occurrenceID,occurrenceRemarks,occurrenceStatus,order,orderKey,organismID,organismQuantityType,otherCatalogNumbers,ownerInstitutionCode,phylum,phylumKey,preparations,previousIdentifications,projectId,protocol,publishingCountry,publishingOrgKey,recordNumber,recordedBy,recordedByIDs,references,relations,relationshipOfResource,rightsHolder,samplingProtocol,scientificName,sex,species,speciesKey,specificEpithet,startDayOfYear,stateProvince,taxonConceptID,taxonID,taxonKey,taxonRank,taxonomicStatus,type,verbatimCoordinateSystem,verbatimElevation,verbatimEventDate,verbatimLocality,verbatimSRS,verbatimTaxonRank,vernacularName,waterBody,year
184,"Ornithorhynchus anatinus (Shaw, 1799)",2433376,,,HUMAN_OBSERVATION,,,Mammalia,359,NatureSearch - South Coast,1473,,OCEANIA,1e-05,50.0,Australia,AU,,247,3750,e4473544-f4cd-4429-b791-39d6e1fdb0a4,Gary Austin,,12.0,-27.901667,153.291667,,,,,,,2001-04-12T00:00:00,461595,,{},[],Ornithorhynchidae,5940,,,"{'level0': {'gid': 'AUS', 'name': 'Australia'}, 'level1': {'gid': 'AUS.7_1', 'name': 'Queensland'}, 'level2': {'gid': 'AUS.7.28_1', 'name': 'Gold Coast'}}",3780232855,Ornithorhynchus,Ornithorhynchus,2433375,WGS84,,,,,,,,,,,3c5e4331-7f2f-4a8d-aa56-81ece7014fc8,Ornithorhynchus anatinus,7000,,,Confirmed,,[],fa7e5b36-3dca-494b-9e77-a443aa712bc0,[],False,,19893c10-381e-4534-9bb8-6c37d03ad29e,,1,,False,,,['COORDINATE_ROUNDED'],NT,3780232855,Animalia,1,en,2022-05-30T22:43:47.584+00:00,2022-05-30T23:13:10.097+00:00,2022-05-30T23:13:10.097+00:00,http://creativecommons.org/licenses/by/4.0/legalcode,,,Coomera River,,455157,,,[],2009-03-26T22:28:42.000+00:00,4.0,,,,fa7e5b36-3dca-494b-9e77-a443aa712bc0,,PRESENT,Monotremata,791,,,,Queensland Parks and Wildlife Service,Chordata,44,,,,DWC_ARCHIVE,AU,96835ce2-d3af-4f6e-af81-faa0c7576fa4,,,[],,[],,Queensland Government,,"Ornithorhynchus anatinus (Shaw, 1799)",,Ornithorhynchus anatinus,2433376,anatinus,,Queensland,urn:lsid:biodiversity.org.au:afd.taxon:ac61fd14-4950-4566-b384-304bd99ca75f,836,2433376,SPECIES,ACCEPTED,,,,,,,,Platypus,,2001.0
185,"Ornithorhynchus anatinus (Shaw, 1799)",2433376,,,HUMAN_OBSERVATION,,,Mammalia,359,NatureSearch - South Coast,1473,,OCEANIA,1e-05,5.0,Australia,AU,,247,3750,e4473544-f4cd-4429-b791-39d6e1fdb0a4,Gary Austin,,26.0,-28.051944,153.187778,,,,,,,2001-04-26T00:00:00,461331,,{},[],Ornithorhynchidae,5940,,,"{'level0': {'gid': 'AUS', 'name': 'Australia'}, 'level1': {'gid': 'AUS.7_1', 'name': 'Queensland'}, 'level2': {'gid': 'AUS.7.58_1', 'name': 'Scenic Rim'}}",3780244328,Ornithorhynchus,Ornithorhynchus,2433375,WGS84,,,,,,,,,,,3c5e4331-7f2f-4a8d-aa56-81ece7014fc8,Ornithorhynchus anatinus,7000,,,Confirmed,,[],ec72e5de-5e42-4207-82d4-7fb51262a4cf,[],False,,19893c10-381e-4534-9bb8-6c37d03ad29e,,1,,False,,,['COORDINATE_ROUNDED'],NT,3780244328,Animalia,1,en,2022-05-30T22:43:47.584+00:00,2022-05-30T23:13:10.291+00:00,2022-05-30T23:13:10.291+00:00,http://creativecommons.org/licenses/by/4.0/legalcode,,,Coomera River (Sharps Park),,454925,,,[],2009-03-26T22:28:42.000+00:00,4.0,,,,ec72e5de-5e42-4207-82d4-7fb51262a4cf,,PRESENT,Monotremata,791,,,,Queensland Parks and Wildlife Service,Chordata,44,,,,DWC_ARCHIVE,AU,96835ce2-d3af-4f6e-af81-faa0c7576fa4,,,[],,[],,Queensland Government,,"Ornithorhynchus anatinus (Shaw, 1799)",,Ornithorhynchus anatinus,2433376,anatinus,,Queensland,urn:lsid:biodiversity.org.au:afd.taxon:ac61fd14-4950-4566-b384-304bd99ca75f,836,2433376,SPECIES,ACCEPTED,,,,,,,,Platypus,,2001.0
186,"Ornithorhynchus anatinus (Shaw, 1799)",2433376,,,HUMAN_OBSERVATION,,,Mammalia,359,NatureSearch - South Coast,1473,,OCEANIA,1e-05,5.0,Australia,AU,,247,3750,e4473544-f4cd-4429-b791-39d6e1fdb0a4,Gary Austin,,26.0,-28.05,153.185278,,,,,,,2001-04-26T00:00:00,461332,,{},[],Ornithorhynchidae,5940,,,"{'level0': {'gid': 'AUS', 'name': 'Australia'}, 'level1': {'gid': 'AUS.7_1', 'name': 'Queensland'}, 'level2': {'gid': 'AUS.7.58_1', 'name': 'Scenic Rim'}}",3780276036,Ornithorhynchus,Ornithorhynchus,2433375,WGS84,,,,,,,,,,,3c5e4331-7f2f-4a8d-aa56-81ece7014fc8,Ornithorhynchus anatinus,7000,,,Confirmed,,[],ec3a537d-c594-490f-93f1-0fbfa306c017,[],False,,19893c10-381e-4534-9bb8-6c37d03ad29e,,1,,False,,,['COORDINATE_ROUNDED'],NT,3780276036,Animalia,1,en,2022-05-30T22:43:47.584+00:00,2022-05-30T23:13:08.279+00:00,2022-05-30T23:13:08.279+00:00,http://creativecommons.org/licenses/by/4.0/legalcode,,,Coomera River (Sharps Park),,454926,,,[],2009-03-26T22:28:42.000+00:00,4.0,,,,ec3a537d-c594-490f-93f1-0fbfa306c017,,PRESENT,Monotremata,791,,,,Queensland Parks and Wildlife Service,Chordata,44,,,,DWC_ARCHIVE,AU,96835ce2-d3af-4f6e-af81-faa0c7576fa4,,,[],,[],,Queensland Government,,"Ornithorhynchus anatinus (Shaw, 1799)",,Ornithorhynchus anatinus,2433376,anatinus,,Queensland,urn:lsid:biodiversity.org.au:afd.taxon:ac61fd14-4950-4566-b384-304bd99ca75f,836,2433376,SPECIES,ACCEPTED,,,,,,,,Platypus,,2001.0
187,"Ornithorhynchus anatinus (Shaw, 1799)",2433376,,,HUMAN_OBSERVATION,,,Mammalia,359,NatureSearch - South Coast,1473,,OCEANIA,1e-05,10.0,Australia,AU,,247,3750,e4473544-f4cd-4429-b791-39d6e1fdb0a4,Gary Austin,,2.0,-27.991667,153.241667,,,,,,,2001-04-02T00:00:00,461534,,{},[],Ornithorhynchidae,5940,,,"{'level0': {'gid': 'AUS', 'name': 'Australia'}, 'level1': {'gid': 'AUS.7_1', 'name': 'Queensland'}, 'level2': {'gid': 'AUS.7.28_1', 'name': 'Gold Coast'}}",3780300121,Ornithorhynchus,Ornithorhynchus,2433375,WGS84,,,,,,,,,,,3c5e4331-7f2f-4a8d-aa56-81ece7014fc8,Ornithorhynchus anatinus,7000,,,Confirmed,,[],f1e73408-2d2f-4ab3-800a-581e5f4d6fb5,[],False,,19893c10-381e-4534-9bb8-6c37d03ad29e,,1,,False,,,['COORDINATE_ROUNDED'],NT,3780300121,Animalia,1,en,2022-05-30T22:43:47.584+00:00,2022-05-30T23:13:06.862+00:00,2022-05-30T23:13:06.862+00:00,http://creativecommons.org/licenses/by/4.0/legalcode,,,Coomera river,,455119,,,[],2009-03-26T22:28:42.000+00:00,4.0,,,,f1e73408-2d2f-4ab3-800a-581e5f4d6fb5,,PRESENT,Monotremata,791,,,,Queensland Parks and Wildlife Service,Chordata,44,,,,DWC_ARCHIVE,AU,96835ce2-d3af-4f6e-af81-faa0c7576fa4,,,[],,[],,Queensland Government,,"Ornithorhynchus anatinus (Shaw, 1799)",,Ornithorhynchus anatinus,2433376,anatinus,,Queensland,urn:lsid:biodiversity.org.au:afd.taxon:ac61fd14-4950-4566-b384-304bd99ca75f,836,2433376,SPECIES,ACCEPTED,,,,,,,,Platypus,,2001.0
188,"Ornithorhynchus anatinus (Shaw, 1799)",2433376,,,HUMAN_OBSERVATION,,,Mammalia,359,NatureSearch - South Coast,1473,,OCEANIA,1e-05,10.0,Australia,AU,,247,3750,e4473544-f4cd-4429-b791-39d6e1fdb0a4,Gary Austin,,10.0,-28.036389,153.189444,,,,,,,2001-05-10T00:00:00,461558,,{},[],Ornithorhynchidae,5940,,,"{'level0': {'gid': 'AUS', 'name': 'Australia'}, 'level1': {'gid': 'AUS.7_1', 'name': 'Queensland'}, 'level2': {'gid': 'AUS.7.58_1', 'name': 'Scenic Rim'}}",3778760662,Ornithorhynchus,Ornithorhynchus,2433375,WGS84,,,,,,,,,,,3c5e4331-7f2f-4a8d-aa56-81ece7014fc8,Ornithorhynchus anatinus,7000,,,Confirmed,,[],077979e3-18d6-41e4-a754-6bfbaa42bc16,[],False,,19893c10-381e-4534-9bb8-6c37d03ad29e,,1,,False,,,['COORDINATE_ROUNDED'],NT,3778760662,Animalia,1,en,2022-05-30T22:43:47.584+00:00,2022-05-30T23:13:26.350+00:00,2022-05-30T23:13:26.350+00:00,http://creativecommons.org/licenses/by/4.0/legalcode,,,Coomera river,,455075,,,[],2009-03-26T22:28:42.000+00:00,5.0,,,,077979e3-18d6-41e4-a754-6bfbaa42bc16,,PRESENT,Monotremata,791,,,,Queensland Parks and Wildlife Service,Chordata,44,,,,DWC_ARCHIVE,AU,96835ce2-d3af-4f6e-af81-faa0c7576fa4,,,[],,[],,Queensland Government,,"Ornithorhynchus anatinus (Shaw, 1799)",,Ornithorhynchus anatinus,2433376,anatinus,,Queensland,urn:lsid:biodiversity.org.au:afd.taxon:ac61fd14-4950-4566-b384-304bd99ca75f,836,2433376,SPECIES,ACCEPTED,,,,,,,,Platypus,,2001.0
189,"Ornithorhynchus anatinus (Shaw, 1799)",2433376,,,HUMAN_OBSERVATION,,,Mammalia,359,NatureSearch - South Coast,1473,,OCEANIA,1e-05,10.0,Australia,AU,,247,3750,e4473544-f4cd-4429-b791-39d6e1fdb0a4,Gary Austin,,15.0,-28.034167,153.185556,,,,,,,2001-05-15T00:00:00,461358,,{},[],Ornithorhynchidae,5940,,,"{'level0': {'gid': 'AUS', 'name': 'Australia'}, 'level1': {'gid': 'AUS.7_1', 'name': 'Queensland'}, 'level2': {'gid': 'AUS.7.58_1', 'name': 'Scenic Rim'}}",3778785616,Ornithorhynchus,Ornithorhynchus,2433375,WGS84,,,,,,,,,,,3c5e4331-7f2f-4a8d-aa56-81ece7014fc8,Ornithorhynchus anatinus,7000,,,Confirmed,,[],0de0f099-4cfa-459c-ba3e-9e7436cff15c,[],False,,19893c10-381e-4534-9bb8-6c37d03ad29e,,1,,False,,,['COORDINATE_ROUNDED'],NT,3778785616,Animalia,1,en,2022-05-30T22:43:47.584+00:00,2022-05-30T23:13:26.865+00:00,2022-05-30T23:13:26.865+00:00,http://creativecommons.org/licenses/by/4.0/legalcode,,,Coomera River - land warfare training area,,454991,,,[],2009-03-26T22:28:42.000+00:00,5.0,,,,0de0f099-4cfa-459c-ba3e-9e7436cff15c,,PRESENT,Monotremata,791,,,,Queensland Parks and Wildlife Service,Chordata,44,,,,DWC_ARCHIVE,AU,96835ce2-d3af-4f6e-af81-faa0c7576fa4,,,[],,[],,Queensland Government,,"Ornithorhynchus anatinus (Shaw, 1799)",,Ornithorhynchus anatinus,2433376,anatinus,,Queensland,urn:lsid:biodiversity.org.au:afd.taxon:ac61fd14-4950-4566-b384-304bd99ca75f,836,2433376,SPECIES,ACCEPTED,,,,,,,,Platypus,,2001.0
190,"Ornithorhynchus anatinus (Shaw, 1799)",2433376,,,HUMAN_OBSERVATION,,,Mammalia,359,NatureSearch - South Coast,1473,,OCEANIA,1e-05,10.0,Australia,AU,,247,3750,e4473544-f4cd-4429-b791-39d6e1fdb0a4,Gary Austin,,10.0,-28.037222,153.19,,,,,,,2001-05-10T00:00:00,461557,,{},[],Ornithorhynchidae,5940,,,"{'level0': {'gid': 'AUS', 'name': 'Australia'}, 'level1': {'gid': 'AUS.7_1', 'name': 'Queensland'}, 'level2': {'gid': 'AUS.7.58_1', 'name': 'Scenic Rim'}}",3778878718,Ornithorhynchus,Ornithorhynchus,2433375,WGS84,,,,,,,,,,,3c5e4331-7f2f-4a8d-aa56-81ece7014fc8,Ornithorhynchus anatinus,7000,,,Confirmed,,[],35bb8033-7665-49b4-9007-83ec0ef4e9e6,[],False,,19893c10-381e-4534-9bb8-6c37d03ad29e,,1,,False,,,['COORDINATE_ROUNDED'],NT,3778878718,Animalia,1,en,2022-05-30T22:43:47.584+00:00,2022-05-30T23:13:29.703+00:00,2022-05-30T23:13:29.703+00:00,http://creativecommons.org/licenses/by/4.0/legalcode,,,Coomera river,,455074,,,[],2009-03-26T22:28:42.000+00:00,5.0,,,,35bb8033-7665-49b4-9007-83ec0ef4e9e6,,PRESENT,Monotremata,791,,,,Queensland Parks and Wildlife Service,Chordata,44,,,,DWC_ARCHIVE,AU,96835ce2-d3af-4f6e-af81-faa0c7576fa4,,,[],,[],,Queensland Government,,"Ornithorhynchus anatinus (Shaw, 1799)",,Ornithorhynchus anatinus,2433376,anatinus,,Queensland,urn:lsid:biodiversity.org.au:afd.taxon:ac61fd14-4950-4566-b384-304bd99ca75f,836,2433376,SPECIES,ACCEPTED,,,,,,,,Platypus,,2001.0
191,"Ornithorhynchus anatinus (Shaw, 1799)",2433376,,,HUMAN_OBSERVATION,,,Mammalia,359,NatureSearch - South Coast,1473,,OCEANIA,1e-05,10.0,Australia,AU,,247,3750,e4473544-f4cd-4429-b791-39d6e1fdb0a4,Gary Austin,,15.0,-28.013889,153.217222,,,,,,,2001-05-15T00:00:00,461356,,{},[],Ornithorhynchidae,5940,,,"{'level0': {'gid': 'AUS', 'name': 'Australia'}, 'level1': {'gid': 'AUS.7_1', 'name': 'Queensland'}, 'level2': {'gid': 'AUS.7.58_1', 'name': 'Scenic Rim'}}",3778889287,Ornithorhynchus,Ornithorhynchus,2433375,WGS84,,,,,,,,,,,3c5e4331-7f2f-4a8d-aa56-81ece7014fc8,Ornithorhynchus anatinus,7000,,,Confirmed,,[],3ae87377-3ad6-42ef-90c2-356c48e7344f,[],False,,19893c10-381e-4534-9bb8-6c37d03ad29e,,1,,False,,,['COORDINATE_ROUNDED'],NT,3778889287,Animalia,1,en,2022-05-30T22:43:47.584+00:00,2022-05-30T23:13:29.954+00:00,2022-05-30T23:13:29.954+00:00,http://creativecommons.org/licenses/by/4.0/legalcode,,,Coomera River - land warfare training area,,454989,,,[],2009-03-26T22:28:42.000+00:00,5.0,,,,3ae87377-3ad6-42ef-90c2-356c48e7344f,,PRESENT,Monotremata,791,,,,Queensland Parks and Wildlife Service,Chordata,44,,,,DWC_ARCHIVE,AU,96835ce2-d3af-4f6e-af81-faa0c7576fa4,,,[],,[],,Queensland Government,,"Ornithorhynchus anatinus (Shaw, 1799)",,Ornithorhynchus anatinus,2433376,anatinus,,Queensland,urn:lsid:biodiversity.org.au:afd.taxon:ac61fd14-4950-4566-b384-304bd99ca75f,836,2433376,SPECIES,ACCEPTED,,,,,,,,Platypus,,2001.0
192,"Ornithorhynchus anatinus (Shaw, 1799)",2433376,,,HUMAN_OBSERVATION,,,Mammalia,359,NatureSearch - South Coast,1473,,OCEANIA,1e-05,10.0,Australia,AU,,247,3750,e4473544-f4cd-4429-b791-39d6e1fdb0a4,Gary Austin,,15.0,-28.031111,153.186111,,,,,,,2001-05-15T00:00:00,461363,,{},[],Ornithorhynchidae,5940,,,"{'level0': {'gid': 'AUS', 'name': 'Australia'}, 'level1': {'gid': 'AUS.7_1', 'name': 'Queensland'}, 'level2': {'gid': 'AUS.7.58_1', 'name': 'Scenic Rim'}}",3778908270,Ornithorhynchus,Ornithorhynchus,2433375,WGS84,,,,,,,,,,,3c5e4331-7f2f-4a8d-aa56-81ece7014fc8,Ornithorhynchus anatinus,7000,,,Confirmed,,[],372da2d7-a458-461f-8e3f-ade0064d9146,[],False,,19893c10-381e-4534-9bb8-6c37d03ad29e,,1,,False,,,['COORDINATE_ROUNDED'],NT,3778908270,Animalia,1,en,2022-05-30T22:43:47.584+00:00,2022-05-30T23:13:28.849+00:00,2022-05-30T23:13:28.849+00:00,http://creativecommons.org/licenses/by/4.0/legalcode,,,Coomera River - land warfare training area,,454996,,,[],2009-03-26T22:28:42.000+00:00,5.0,,,,372da2d7-a458-461f-8e3f-ade0064d9146,,PRESENT,Monotremata,791,,,,Queensland Parks and Wildlife Service,Chordata,44,,,,DWC_ARCHIVE,AU,96835ce2-d3af-4f6e-af81-faa0c7576fa4,,,[],,[],,Queensland Government,,"Ornithorhynchus anatinus (Shaw, 1799)",,Ornithorhynchus anatinus,2433376,anatinus,,Queensland,urn:lsid:biodiversity.org.au:afd.taxon:ac61fd14-4950-4566-b384-304bd99ca75f,836,2433376,SPECIES,ACCEPTED,,,,,,,,Platypus,,2001.0
193,"Ornithorhynchus anatinus (Shaw, 1799)",2433376,,,HUMAN_OBSERVATION,,,Mammalia,359,NatureSearch - South Coast,1473,,OCEANIA,1e-05,10.0,Australia,AU,,247,3750,e4473544-f4cd-4429-b791-39d6e1fdb0a4,Gary Austin,,5.0,-28.05,153.184444,,,,,,,2001-05-05T00:00:00,460105,,{},[],Ornithorhynchidae,5940,,,"{'level0': {'gid': 'AUS', 'name': 'Australia'}, 'level1': {'gid': 'AUS.7_1', 'name': 'Queensland'}, 'level2': {'gid': 'AUS.7.58_1', 'name': 'Scenic Rim'}}",3778939013,Ornithorhynchus,Ornithorhynchus,2433375,WGS84,,,,,,,,,,,3c5e4331-7f2f-4a8d-aa56-81ece7014fc8,Ornithorhynchus anatinus,7000,,,Confirmed,,[],49e97c41-d1f8-4d40-bb90-e6e05293309c,[],False,,19893c10-381e-4534-9bb8-6c37d03ad29e,,1,,False,,,['COORDINATE_ROUNDED'],NT,3778939013,Animalia,1,en,2022-05-30T22:43:47.584+00:00,2022-05-30T23:12:27.283+00:00,2022-05-30T23:12:27.283+00:00,http://creativecommons.org/licenses/by/4.0/legalcode,,,Coomera River,,453812,,,[],2009-03-26T22:28:40.000+00:00,5.0,,,,49e97c41-d1f8-4d40-bb90-e6e05293309c,,PRESENT,Monotremata,791,,,,Queensland Parks and Wildlife Service,Chordata,44,,,,DWC_ARCHIVE,AU,96835ce2-d3af-4f6e-af81-faa0c7576fa4,,,[],,[],,Queensland Government,,"Ornithorhynchus anatinus (Shaw, 1799)",,Ornithorhynchus anatinus,2433376,anatinus,,Queensland,urn:lsid:biodiversity.org.au:afd.taxon:ac61fd14-4950-4566-b384-304bd99ca75f,836,2433376,SPECIES,ACCEPTED,,,,,,,,Platypus,,2001.0
194,"Ornithorhynchus anatinus (Shaw, 1799)",2433376,,,HUMAN_OBSERVATION,,,Mammalia,359,NatureSearch - South Coast,1473,,OCEANIA,1e-05,10.0,Australia,AU,,247,3750,e4473544-f4cd-4429-b791-39d6e1fdb0a4,Gary Austin,,10.0,-28.05,153.186944,,,,,,,2001-05-10T00:00:00,461555,,{},[],Ornithorhynchidae,5940,,,"{'level0': {'gid': 'AUS', 'name': 'Australia'}, 'level1': {'gid': 'AUS.7_1', 'name': 'Queensland'}, 'level2': {'gid': 'AUS.7.58_1', 'name': 'Scenic Rim'}}",3778987191,Ornithorhynchus,Ornithorhynchus,2433375,WGS84,,,,,,,,,,,3c5e4331-7f2f-4a8d-aa56-81ece7014fc8,Ornithorhynchus anatinus,7000,,,Confirmed,,[],4dc4655f-fe31-4515-aba2-72c63a9ee39c,[],False,,19893c10-381e-4534-9bb8-6c37d03ad29e,,1,,False,,,['COORDINATE_ROUNDED'],NT,3778987191,Animalia,1,en,2022-05-30T22:43:47.584+00:00,2022-05-30T23:12:57.409+00:00,2022-05-30T23:12:57.409+00:00,http://creativecommons.org/licenses/by/4.0/legalcode,,,Coomera river,,455072,,,[],2009-03-26T22:28:42.000+00:00,5.0,,,,4dc4655f-fe31-4515-aba2-72c63a9ee39c,,PRESENT,Monotremata,791,,,,Queensland Parks and Wildlife Service,Chordata,44,,,,DWC_ARCHIVE,AU,96835ce2-d3af-4f6e-af81-faa0c7576fa4,,,[],,[],,Queensland Government,,"Ornithorhynchus anatinus (Shaw, 1799)",,Ornithorhynchus anatinus,2433376,anatinus,,Queensland,urn:lsid:biodiversity.org.au:afd.taxon:ac61fd14-4950-4566-b384-304bd99ca75f,836,2433376,SPECIES,ACCEPTED,,,,,,,,Platypus,,2001.0
195,"Ornithorhynchus anatinus (Shaw, 1799)",2433376,,,HUMAN_OBSERVATION,,,Mammalia,359,NatureSearch - South Coast,1473,,OCEANIA,1e-05,10.0,Australia,AU,,247,3750,e4473544-f4cd-4429-b791-39d6e1fdb0a4,Gary Austin,,16.0,-28.023611,153.196667,,,,,,,2001-05-16T00:00:00,460099,,{},[],Ornithorhynchidae,5940,,,"{'level0': {'gid': 'AUS', 'name': 'Australia'}, 'level1': {'gid': 'AUS.7_1', 'name': 'Queensland'}, 'level2': {'gid': 'AUS.7.58_1', 'name': 'Scenic Rim'}}",3778989461,Ornithorhynchus,Ornithorhynchus,2433375,WGS84,,,,,,,,,,,3c5e4331-7f2f-4a8d-aa56-81ece7014fc8,Ornithorhynchus anatinus,7000,,,Confirmed,,[],54e96ae9-ec95-4050-9c49-7275f0eebdc6,[],False,,19893c10-381e-4534-9bb8-6c37d03ad29e,,1,,False,,,['COORDINATE_ROUNDED'],NT,3778989461,Animalia,1,en,2022-05-30T22:43:47.584+00:00,2022-05-30T23:13:30.201+00:00,2022-05-30T23:13:30.201+00:00,http://creativecommons.org/licenses/by/4.0/legalcode,,,"Coomera River, Land Warfare Training area",,453851,,,[],2009-03-26T22:28:40.000+00:00,5.0,,,,54e96ae9-ec95-4050-9c49-7275f0eebdc6,,PRESENT,Monotremata,791,,,,Queensland Parks and Wildlife Service,Chordata,44,,,,DWC_ARCHIVE,AU,96835ce2-d3af-4f6e-af81-faa0c7576fa4,,,[],,[],,Queensland Government,,"Ornithorhynchus anatinus (Shaw, 1799)",,Ornithorhynchus anatinus,2433376,anatinus,,Queensland,urn:lsid:biodiversity.org.au:afd.taxon:ac61fd14-4950-4566-b384-304bd99ca75f,836,2433376,SPECIES,ACCEPTED,,,,,,,,Platypus,,2001.0
196,"Ornithorhynchus anatinus (Shaw, 1799)",2433376,,,HUMAN_OBSERVATION,,,Mammalia,359,NatureSearch - South Coast,1473,,OCEANIA,1e-05,10.0,Australia,AU,,247,3750,e4473544-f4cd-4429-b791-39d6e1fdb0a4,Gary Austin,,10.0,-28.049444,153.182778,,,,,,,2001-05-10T00:00:00,461552,,{},[],Ornithorhynchidae,5940,,,"{'level0': {'gid': 'AUS', 'name': 'Australia'}, 'level1': {'gid': 'AUS.7_1', 'name': 'Queensland'}, 'level2': {'gid': 'AUS.7.58_1', 'name': 'Scenic Rim'}}",3778993209,Ornithorhynchus,Ornithorhynchus,2433375,WGS84,,,,,,,,,,,3c5e4331-7f2f-4a8d-aa56-81ece7014fc8,Ornithorhynchus anatinus,7000,,,Confirmed,,[],5dfb6f20-3cf8-4d91-954c-b2600f13a319,[],False,,19893c10-381e-4534-9bb8-6c37d03ad29e,,1,,False,,,['COORDINATE_ROUNDED'],NT,3778993209,Animalia,1,en,2022-05-30T22:43:47.584+00:00,2022-05-30T23:12:59.324+00:00,2022-05-30T23:12:59.324+00:00,http://creativecommons.org/licenses/by/4.0/legalcode,,,Coomera river,,455138,,,[],2009-03-26T22:28:42.000+00:00,5.0,,,,5dfb6f20-3cf8-4d91-954c-b2600f13a319,,PRESENT,Monotremata,791,,,,Queensland Parks and Wildlife Service,Chordata,44,,,,DWC_ARCHIVE,AU,96835ce2-d3af-4f6e-af81-faa0c7576fa4,,,[],,[],,Queensland Government,,"Ornithorhynchus anatinus (Shaw, 1799)",,Ornithorhynchus anatinus,2433376,anatinus,,Queensland,urn:lsid:biodiversity.org.au:afd.taxon:ac61fd14-4950-4566-b384-304bd99ca75f,836,2433376,SPECIES,ACCEPTED,,,,,,,,Platypus,,2001.0
197,"Ornithorhynchus anatinus (Shaw, 1799)",2433376,,,HUMAN_OBSERVATION,,,Mammalia,359,NatureSearch - South Coast,1473,,OCEANIA,1e-05,10.0,Australia,AU,,247,3750,e4473544-f4cd-4429-b791-39d6e1fdb0a4,Gary Austin,,15.0,-28.013611,153.215,,,,,,,2001-05-15T00:00:00,461355,,{},[],Ornithorhynchidae,5940,,,"{'level0': {'gid': 'AUS', 'name': 'Australia'}, 'level1': {'gid': 'AUS.7_1', 'name': 'Queensland'}, 'level2': {'gid': 'AUS.7.58_1', 'name': 'Scenic Rim'}}",3778996302,Ornithorhynchus,Ornithorhynchus,2433375,WGS84,,,,,,,,,,,3c5e4331-7f2f-4a8d-aa56-81ece7014fc8,Ornithorhynchus anatinus,7000,,,Confirmed,,[],4cf7cf21-8a95-421e-84ce-739a8a85aa08,[],False,,19893c10-381e-4534-9bb8-6c37d03ad29e,,1,,False,,,['COORDINATE_ROUNDED'],NT,3778996302,Animalia,1,en,2022-05-30T22:43:47.584+00:00,2022-05-30T23:13:29.868+00:00,2022-05-30T23:13:29.868+00:00,http://creativecommons.org/licenses/by/4.0/legalcode,,,Coomera River - Land Warfare Training Area,,454988,,,[],2009-03-26T22:28:42.000+00:00,5.0,,,,4cf7cf21-8a95-421e-84ce-739a8a85aa08,,PRESENT,Monotremata,791,,,,Queensland Parks and Wildlife Service,Chordata,44,,,,DWC_ARCHIVE,AU,96835ce2-d3af-4f6e-af81-faa0c7576fa4,,,[],,[],,Queensland Government,,"Ornithorhynchus anatinus (Shaw, 1799)",,Ornithorhynchus anatinus,2433376,anatinus,,Queensland,urn:lsid:biodiversity.org.au:afd.taxon:ac61fd14-4950-4566-b384-304bd99ca75f,836,2433376,SPECIES,ACCEPTED,,,,,,,,Platypus,,2001.0
